"id","text","label","category","cue","reason","evidence_needed","family_id","policy_id","policy_url","source_type","source_id","review_status","reviewer","review_note","created_at","split","ai_review_date","review_basis","label_before_review","needs_context"
"LS0039","Em không cam kết giảm bao nhiêu ký; đừng hiểu chữ thần tốc là kết quả được bảo đảm.","KHONG_CANH_BAO","HIEU_QUA","giảm cân thần tốc","Phủ nhận cam kết số ký và nói rõ thần tốc không phải kết quả được bảo đảm.","Không cần thêm để phân loại riêng đoạn này: Phủ nhận cam kết số ký và nói rõ thần tốc không phải kết quả được bảo đảm. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F013","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F013","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0040","Serum này xóa sạch mọi nếp nhăn vĩnh viễn chỉ sau một tối, em bảo đảm.","CANH_BAO","HIEU_QUA","xóa nếp nhăn","Hứa serum xóa mọi nếp nhăn vĩnh viễn sau một tối.","Loại serum/phấn/kem, tác dụng che phủ hay thay đổi da và thời gian hiệu lực.","F014","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F014","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0041","Thoa sản phẩm này là nếp nhăn nhìn mờ ngay.","CAN_XAC_MINH","HIEU_QUA","xóa nếp nhăn","Nếp nhăn nhìn mờ ngay có thể là che phủ hoặc quảng cáo điều trị; sản phẩm và cơ chế chưa rõ.","Loại serum/phấn/kem, tác dụng che phủ hay thay đổi da và thời gian hiệu lực.","F014","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F014","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0042","Phấn chỉ làm nếp nhăn trông mờ tạm thời trên lớp trang điểm, không xóa nếp nhăn thật.","KHONG_CANH_BAO","HIEU_QUA","xóa nếp nhăn","Giới hạn tác dụng phấn vào che phủ tạm thời, phủ nhận xóa nếp nhăn thật.","Không cần thêm để phân loại riêng đoạn này: Giới hạn tác dụng phấn vào che phủ tạm thời, phủ nhận xóa nếp nhăn thật. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F014","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F014","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0043","Dầu gội này một lần gội là tóc mọc phủ kín đầu, hói lâu năm cũng hết ngay.","CANH_BAO","HIEU_QUA","mọc tóc","Hứa một lần gội khiến tóc mọc kín đầu và hết hói lâu năm ngay lập tức.","Loại dầu gội/xịt/bột phủ, tác dụng che phủ hay mọc tóc và tài liệu công dụng.","F015","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F015","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0044","Xịt này làm chỗ tóc thưa nhìn kín hơn ngay lập tức.","CAN_XAC_MINH","HIEU_QUA","mọc tóc","Mô tả tóc nhìn kín hơn sau xịt nhưng chưa rõ che phủ hay hứa mọc tóc; cần loại sản phẩm và ngữ cảnh.","Loại dầu gội/xịt/bột phủ, tác dụng che phủ hay mọc tóc và tài liệu công dụng.","F015","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F015","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0045","Đây là bột phủ tóc tạm thời, gội sẽ trôi; nó không làm tóc mọc ngay.","KHONG_CANH_BAO","HIEU_QUA","mọc tóc","Xác định đây là bột phủ tóc có thể gội trôi, không hứa kích thích tóc mọc ngay.","Không cần thêm để phân loại riêng đoạn này: Xác định đây là bột phủ tóc có thể gội trôi, không hứa kích thích tóc mọc ngay. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F015","P03","https://seller-vn.tiktok.com/university/essay?knowledge_id=7416598017820417","synthetic_ai","SYNTH_V01_F015","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0046","Kem này lành tính một trăm phần trăm, em bảo đảm không người nào trên đời có thể dị ứng.","CANH_BAO","AN_TOAN","lành tính 100%","Bảo đảm không một ai có thể dị ứng, vượt quá lời mô tả trải nghiệm cá nhân.","Thành phần, đối tượng dùng, dữ liệu kích ứng và giới hạn của kết quả thử.","F016","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F016","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0047","Kem này được quảng cáo là lành tính một trăm phần trăm.","CAN_XAC_MINH","AN_TOAN","lành tính 100%","Thuật lại quảng cáo lành tính tuyệt đối nhưng chưa rõ người bán đang tán thành hay phản biện.","Thành phần, đối tượng dùng, dữ liệu kích ứng và giới hạn của kết quả thử.","F016","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F016","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0048","Em thấy dùng ổn trên da em, nhưng đó không phải cam kết lành tính cho tất cả mọi người.","KHONG_CANH_BAO","AN_TOAN","lành tính 100%","Giới hạn trải nghiệm ở da của mình và phủ nhận áp dụng cho mọi người.","Không cần thêm để phân loại riêng đoạn này: Giới hạn trải nghiệm ở da của mình và phủ nhận áp dụng cho mọi người. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F016","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F016","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0049","Viên này uống bao nhiêu cũng được, tuyệt đối không có tác dụng phụ với bất cứ ai.","CANH_BAO","AN_TOAN","không tác dụng phụ","Khuyến khích uống không giới hạn và bảo đảm không tác dụng phụ cho bất kỳ ai.","Liều dùng, nhãn cảnh báo, dữ liệu tác dụng bất lợi và quần thể được thử nghiệm.","F017","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F017","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0050","Sản phẩm này có ghi không kích ứng trên hộp, mình cần xem thêm thử nghiệm nào.","KHONG_CANH_BAO","AN_TOAN","không tác dụng phụ","Nêu thông tin trên hộp rồi yêu cầu xem thử nghiệm, không tự xác nhận không kích ứng.","Không cần thêm để phân loại riêng đoạn này: Nêu thông tin trên hộp rồi yêu cầu xem thử nghiệm, không tự xác nhận không kích ứng. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F017","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F017","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập. Đổi nhãn: CAN_XAC_MINH → KHONG_CANH_BAO.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0051","Nếu có kích ứng thì ngừng dùng và hỏi người có chuyên môn, em không hứa không tác dụng phụ.","KHONG_CANH_BAO","AN_TOAN","không tác dụng phụ","Nêu cách xử lý khi kích ứng và phủ nhận lời hứa không tác dụng phụ.","Không cần thêm để phân loại riêng đoạn này: Nêu cách xử lý khi kích ứng và phủ nhận lời hứa không tác dụng phụ. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F017","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F017","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0052","Viên uống này trẻ sơ sinh với mẹ bầu dùng liều người lớn đều được, chẳng cần đọc hướng dẫn.","CANH_BAO","AN_TOAN","ai dùng cũng được","Khuyên trẻ sơ sinh và mẹ bầu dùng liều người lớn mà không đọc hướng dẫn.","Nhãn sản phẩm chính xác, giới hạn độ tuổi, thai kỳ và hướng dẫn dùng cho từng đối tượng.","F018","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F018","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0053","Mã này mẹ bầu dùng được không thì em cần kiểm tra đúng nhãn trước.","KHONG_CANH_BAO","AN_TOAN","ai dùng cũng được","Đang hỏi về đối tượng sử dụng và hoãn kết luận đến khi kiểm tra nhãn, không tuyên bố mẹ bầu dùng được.","Không cần thêm để phân loại riêng đoạn này: Đang hỏi về đối tượng sử dụng và hoãn kết luận đến khi kiểm tra nhãn, không tuyên bố mẹ bầu dùng được. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F018","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F018","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập. Đổi nhãn: CAN_XAC_MINH → KHONG_CANH_BAO.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0054","Các bác đọc đúng đối tượng sử dụng trên nhãn; em không nói ai dùng cũng được.","KHONG_CANH_BAO","AN_TOAN","ai dùng cũng được","Yêu cầu đọc đúng đối tượng sử dụng và phủ nhận ai cũng dùng được.","Không cần thêm để phân loại riêng đoạn này: Yêu cầu đọc đúng đối tượng sử dụng và phủ nhận ai cũng dùng được. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F018","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F018","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0055","Em chưa biết thành phần nhưng cứ cam kết một trăm phần trăm hữu cơ, không cần chứng nhận.","CANH_BAO","AN_TOAN","thiên nhiên 100%","Tự thừa nhận không biết thành phần nhưng vẫn cam kết hữu cơ hoàn toàn không cần chứng nhận.","Nhãn thành phần, chứng nhận hữu cơ, đơn vị cấp và phạm vi chứng nhận đúng sản phẩm.","F019","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F019","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0056","Chai này một trăm phần trăm organic nha cả nhà.","CAN_XAC_MINH","AN_TOAN","thiên nhiên 100%","Khẳng định hữu cơ hoàn toàn; cần hồ sơ phù hợp với đúng sản phẩm.","Nhãn thành phần, chứng nhận hữu cơ, đơn vị cấp và phạm vi chứng nhận đúng sản phẩm.","F019","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F019","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0057","Chữ organic trên màn hình là câu hỏi của khách, em chưa xác nhận sản phẩm có chứng nhận.","KHONG_CANH_BAO","AN_TOAN","thiên nhiên 100%","Xác định organic là câu hỏi của khách và chưa xác nhận chứng nhận sản phẩm.","Không cần thêm để phân loại riêng đoạn này: Xác định organic là câu hỏi của khách và chưa xác nhận chứng nhận sản phẩm. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F019","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F019","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0058","Nước lau sàn này uống cũng được vì không có hóa chất nào, bảo đảm an toàn tuyệt đối.","CANH_BAO","AN_TOAN","không hóa chất","Khuyến khích uống nước lau sàn dựa trên lý do không hóa chất và an toàn tuyệt đối.","Thành phần, nhãn cảnh báo và tài liệu an toàn; không lấy khẩu hiệu không hóa chất làm chứng cứ uống được.","F020","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F020","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0059","Mã nước lau này không có chất độc hại theo quảng cáo của nhà phân phối.","CAN_XAC_MINH","AN_TOAN","không hóa chất","Thuật lại tuyên bố không độc hại từ nhà phân phối; chưa có căn cứ hay giới hạn an toàn.","Thành phần, nhãn cảnh báo và tài liệu an toàn; không lấy khẩu hiệu không hóa chất làm chứng cứ uống được.","F020","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F020","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0060","Nước lau sàn chỉ dùng theo hướng dẫn, không được hiểu quảng cáo không hóa chất là uống được.","KHONG_CANH_BAO","AN_TOAN","không hóa chất","Phủ nhận suy luận không hóa chất nghĩa là uống được, yêu cầu dùng theo hướng dẫn.","Không cần thêm để phân loại riêng đoạn này: Phủ nhận suy luận không hóa chất nghĩa là uống được, yêu cầu dùng theo hướng dẫn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F020","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F020","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0061","Em chưa so giá ở đâu nhưng vẫn bảo đảm đây là mức rẻ nhất toàn bộ các sàn.","CANH_BAO","GIA","rẻ nhất","Tự nhận chưa so giá nhưng vẫn bảo đảm rẻ nhất mọi sàn.","Giá cùng biến thể ở cùng thời điểm, sàn so sánh, phí vận chuyển và điều kiện voucher.","F021","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F021","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0062","Mã này rẻ nhất sàn luôn, các bác so thử đi.","CAN_XAC_MINH","GIA","rẻ nhất","So sánh giá thấp nhất sàn; cần cùng sản phẩm, điều kiện và thời điểm để kiểm chứng.","Giá cùng biến thể ở cùng thời điểm, sàn so sánh, phí vận chuyển và điều kiện voucher.","F021","P02","https://seller-vn.tiktok.com/university/essay?knowledge_id=756088748623617","synthetic_ai","SYNTH_V01_F021","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0063","Mã này rất rẻ với ngân sách của em; các bác cân nhắc nhu cầu của mình nhé.","KHONG_CANH_BAO","GIA","rẻ nhất","Rất rẻ được giới hạn vào ngân sách cá nhân, không so sánh giá tuyệt đối.","Không cần thêm để phân loại riêng đoạn này: Rất rẻ được giới hạn vào ngân sách cá nhân, không so sánh giá tuyệt đối. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F021","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F021","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0064","Em tự đẩy giá gốc lên mười lần rồi ghi giảm chín mươi phần trăm cho thành giá sập sàn.","CANH_BAO","GIA","giá sập sàn","Tự mô tả nâng giá gốc giả tạo để tạo mức giảm chín mươi phần trăm.","Giá đối chiếu có lịch sử, giá thanh toán, thời hạn ưu đãi và điều kiện đạt mức giảm.","F022","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F022","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0065","Giá sập sàn hôm nay còn chín mươi chín nghìn, giảm chín mươi phần trăm.","CAN_XAC_MINH","GIA","giá sập sàn","Nêu mức giảm rất lớn kèm giá hiện tại; cần giá đối chiếu và điều kiện ưu đãi, chưa mặc định là sai.","Giá đối chiếu có lịch sử, giá thanh toán, thời hạn ưu đãi và điều kiện đạt mức giảm.","F022","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F022","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0066","Giá sốc là cách em nói cho vui, số tiền phải trả các bác xem ở bước thanh toán.","KHONG_CANH_BAO","GIA","giá sập sàn","Giá sốc là cách diễn đạt chung, không nêu mức giảm hay hứa giá cố định; hướng người mua xem số tiền thanh toán.","Không cần thêm để phân loại riêng đoạn này: Giá sốc là cách diễn đạt chung, không nêu mức giảm hay hứa giá cố định; hướng người mua xem số tiền thanh toán. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F022","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F022","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0067","Em đang cầm nồi cơm nhưng báo cả nồi một nghìn; thật ra một nghìn chỉ mua được cái muỗng.","CANH_BAO","GIA","một cành","Tự nói dùng giá muỗng để quảng cáo giá cả nồi, tạo sự không khớp sản phẩm–giá.","Đơn vị của một cành, sản phẩm/biến thể được mua và giá thanh toán thực tế.","F023","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F023","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0068","Chốt một cành là có mã này nha cả nhà.","CAN_XAC_MINH","GIA","một cành","Một cành chưa được giải thích đơn vị hay biến thể mua; cần ngữ cảnh để hiểu giá thực trả.","Đơn vị của một cành, sản phẩm/biến thể được mua và giá thanh toán thực tế.","F023","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F023","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0069","Một cành ở đây em nói là một nghìn đồng cho chiếc muỗng, không phải giá chiếc nồi.","KHONG_CANH_BAO","GIA","một cành","Giải thích rõ đơn vị tiền và giá chỉ áp dụng cho muỗng, không cho nồi.","Không cần thêm để phân loại riêng đoạn này: Giải thích rõ đơn vị tiền và giá chỉ áp dụng cho muỗng, không cho nồi. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F023","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F023","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0070","Mỗi chai mười nghìn mua lẻ được nhé, dù giỏ chỉ bán lốc sáu chai và không cho mua lẻ.","CANH_BAO","GIA","giá mỗi chiếc","Hứa mua lẻ dù thừa nhận giỏ chỉ bán nguyên lốc; điều kiện mua mâu thuẫn trong câu.","Giỏ hàng bán lẻ hay combo, số lượng tối thiểu, giá cả lốc và đơn giá quy đổi.","F024","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F024","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0071","Mười nghìn một chai nha, chị bấm vào giỏ giúp em.","KHONG_CANH_BAO","GIA","giá mỗi chiếc","Báo giá mười nghìn cho một chai, không có dấu hiệu giá mồi hoặc bắt mua combo ngay trong đoạn.","Không cần thêm để phân loại riêng đoạn này: Báo giá mười nghìn cho một chai, không có dấu hiệu giá mồi hoặc bắt mua combo ngay trong đoạn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F024","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F024","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập. Đổi nhãn: CAN_XAC_MINH → KHONG_CANH_BAO.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0072","Lốc sáu chai giá sáu mươi nghìn, tính ra mười nghìn mỗi chai; shop chỉ bán nguyên lốc.","KHONG_CANH_BAO","GIA","giá mỗi chiếc","Nêu cả giá lốc, số chai, đơn giá quy đổi và điều kiện chỉ bán nguyên lốc.","Không cần thêm để phân loại riêng đoạn này: Nêu cả giá lốc, số chai, đơn giá quy đổi và điều kiện chỉ bán nguyên lốc. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F024","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F024","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0073","Không có lỗi hệ thống đâu nhưng em bịa là sàn lỗi giá để mọi người tranh nhau chốt.","CANH_BAO","GIA","lỗi giá","Tự thừa nhận bịa lỗi hệ thống để thúc đẩy người mua chốt đơn.","Lịch sử giá và chương trình giảm; thông tin xác nhận lỗi hệ thống nếu thật sự có.","F025","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F025","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0074","Hình như sàn lỗi giá, các bác đặt nhanh trước khi sửa.","CAN_XAC_MINH","GIA","lỗi giá","Dùng giả thuyết lỗi giá để thúc mua gấp; cần kiểm tra nguyên nhân giá thấp thực tế.","Lịch sử giá và chương trình giảm; thông tin xác nhận lỗi hệ thống nếu thật sự có.","F025","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F025","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0075","Giá thấp do chương trình đang hiển thị trong giỏ, không phải sàn lỗi giá.","KHONG_CANH_BAO","GIA","lỗi giá","Giải thích giá thấp do chương trình hiển thị và phủ nhận lỗi giá.","Không cần thêm để phân loại riêng đoạn này: Giải thích giá thấp do chương trình hiển thị và phủ nhận lỗi giá. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F025","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F025","DA_DUYET","","Giữ xác nhận DA_DUYET của người dùng; AI rà soát đồng ý với nhãn.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0076","Không có voucher nào nhưng em cứ nói follow là nhận mã giảm năm mươi nghìn chắc chắn.","CANH_BAO","UU_DAI","săn mã","Tự thừa nhận không có voucher nhưng vẫn hứa chắc chắn nhận mã khi follow.","Voucher hiện có, tài khoản đủ điều kiện, giá trị, thời hạn và cách nhận hợp lệ.","F026","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F026","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0077","Follow em để nhận voucher năm mươi nghìn nhé.","CAN_XAC_MINH","UU_DAI","săn mã","Gắn follow với việc nhận voucher; cần thể lệ và mã thật đang khả dụng.","Voucher hiện có, tài khoản đủ điều kiện, giá trị, thời hạn và cách nhận hợp lệ.","F026","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F026","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
